id_wycieczki,id_osoby,data_platnosci,ocena
87,192,2023-11-27,5.0
87,486,2023-12-17,1.0
87,559,2023-12-17,
87,663,2023-12-07,
87,92,2023-12-15,1.0
87,756,2023-12-19,
87,709,2023-12-05,5.0
87,258,2023-11-28,3.0
87,860,2023-11-18,2.0
88,604,2023-11-28,3.0
88,824,2023-12-06,5.0
88,438,2023-12-16,3.0
88,877,2023-11-17,
88,810,2023-12-12,
88,802,2023-11-19,
88,1089,2023-11-12,5.0
88,7,2023-11-25,5.0
88,674,2023-11-14,5.0
88,209,2023-12-05,5.0
88,443,2023-12-16,2.0
88,701,2023-11-08,3.0
88,186,2023-12-12,2.0
88,972,2023-11-14,5.0
88,907,2023-12-14,2.0
88,1120,2023-12-14,5.0
88,966,2023-11-14,
88,842,2023-11-18,
88,973,2023-12-21,
88,188,2023-12-08,
88,610,2023-11-07,4.0
88,954,2023-12-09,5.0
88,277,2023-11-20,5.0
88,598,2023-11-23,2.0
88,3,2023-11-25,
88,303,2023-11-12,5.0
88,768,2023-11-10,4.0
88,546,2023-12-04,
88,643,2023-11-28,4.0
88,365,2023-12-05,1.0
88,897,2023-11-19,2.0
88,628,2023-12-18,1.0
88,316,2023-11-19,3.0
88,33,2023-12-02,3.0
88,22,2023-11-23,2.0
88,382,2023-11-14,
88,1165,2023-12-02,
88,797,2023-11-12,4.0
88,159,2023-12-07,2.0
88,1044,2023-11-17,1.0
88,97,2023-12-11,1.0
88,233,2023-11-20,1.0
88,1128,2023-11-25,2.0
88,811,2023-11-30,4.0
89,1140,2023-11-17,3.0
89,969,2023-12-10,2.0
89,371,2023-12-06,3.0
89,578,2023-12-16,5.0
89,991,2023-12-10,
89,240,2023-11-18,
89,804,2023-11-13,5.0
89,1200,2023-12-17,1.0
89,484,2023-12-16,4.0
89,508,2023-12-15,5.0
89,541,2023-11-30,5.0
89,436,2023-11-09,5.0
89,496,2023-11-17,
89,796,2023-11-30,5.0
89,612,2023-11-23,4.0
89,365,2023-12-20,5.0
89,540,2023-11-23,5.0
89,278,2023-11-20,2.0
89,949,2023-12-03,5.0
89,975,2023-12-05,1.0
89,286,2023-11-17,5.0
89,897,2023-12-04,
89,115,2023-11-09,3.0
89,959,2023-11-21,
89,534,2023-12-08,
89,1054,2023-12-08,5.0
89,710,2023-11-19,5.0
89,127,2023-11-26,5.0
89,189,2023-11-11,1.0
89,51,2023-12-23,5.0
89,626,2023-11-15,4.0
89,777,2023-12-19,3.0
89,1108,2023-12-07,5.0
89,727,2023-12-09,1.0
89,832,2023-12-23,4.0
89,214,2023-11-20,2.0
89,179,2023-12-03,5.0
89,865,2023-11-14,5.0
89,93,2023-11-22,5.0
89,597,2023-11-25,5.0
89,927,2023-12-02,
89,406,2023-12-17,5.0
89,90,2023-12-02,1.0
89,355,2023-11-12,2.0
89,433,2023-11-28,2.0
89,244,2023-11-10,
89,554,2023-12-20,
89,1032,2023-11-17,3.0
90,515,2023-12-11,5.0
90,404,2023-12-07,4.0
90,1019,2023-12-14,5.0
90,492,2023-11-19,
90,151,2023-12-02,4.0
90,1007,2023-12-25,5.0
90,1012,2023-12-17,4.0
90,479,2023-11-19,
90,1196,2023-11-20,1.0
90,1177,2023-11-11,1.0
90,758,2023-11-10,
90,917,2023-12-07,5.0
90,233,2023-11-26,3.0
90,281,2023-11-10,
90,956,2023-11-24,5.0
90,904,2023-12-16,5.0
90,996,2023-11-25,
90,1044,2023-12-10,
90,412,2023-12-15,5.0
90,7,2023-11-26,
90,38,2023-11-22,
90,790,2023-12-18,5.0
90,929,2023-11-23,1.0
90,1213,2023-12-19,1.0
90,429,2023-11-23,5.0
90,537,2023-11-25,5.0
90,901,2023-12-09,5.0
90,350,2023-11-27,
90,784,2023-11-30,5.0
90,131,2023-12-13,2.0
90,308,2023-11-12,5.0
90,134,2023-12-02,2.0
90,196,2023-12-14,5.0
90,852,2023-11-28,
90,462,2023-12-07,2.0
90,62,2023-11-28,5.0
90,1211,2023-11-27,5.0
90,298,2023-12-24,5.0
90,332,2023-11-13,
90,764,2023-11-27,2.0
90,304,2023-11-23,
90,601,2023-12-21,
90,188,2023-12-21,4.0
90,520,2023-11-24,5.0
90,533,2023-11-13,
91,915,2023-12-24,
91,137,2023-12-19,5.0
91,528,2023-12-02,
91,770,2023-12-03,
91,234,2023-11-21,2.0
91,1095,2023-11-25,5.0
91,382,2023-11-17,1.0
91,542,2023-12-21,
91,269,2023-12-06,
91,831,2023-12-22,4.0
91,336,2023-12-01,5.0
91,534,2023-12-02,5.0
91,362,2023-12-23,
91,30,2023-12-02,2.0
91,231,2023-11-26,3.0
91,1146,2023-12-22,5.0
91,991,2023-11-15,4.0
91,1176,2023-12-08,1.0
91,885,2023-12-23,
91,407,2023-12-13,5.0
91,930,2023-11-21,5.0
91,35,2023-12-23,5.0
91,685,2023-12-17,5.0
91,55,2023-12-16,
91,604,2023-12-12,
91,452,2023-11-16,
91,734,2023-11-23,1.0
91,523,2023-11-18,4.0
91,151,2023-12-09,
91,911,2023-12-27,
91,622,2023-12-17,5.0
91,907,2023-12-05,1.0
91,380,2023-12-04,5.0
91,423,2023-12-24,5.0
91,761,2023-11-20,2.0
91,259,2023-12-01,
91,1212,2023-11-22,5.0
91,166,2023-12-13,3.0
91,788,2023-12-12,2.0
91,146,2023-12-26,4.0
91,1165,2023-12-06,3.0
91,966,2023-11-18,
91,228,2023-11-15,3.0
91,690,2023-12-26,4.0
91,689,2023-12-07,4.0
91,1032,2023-12-25,5.0
91,1011,2023-11-26,4.0
91,1230,2023-11-16,
92,360,2023-12-11,5.0
92,821,2023-11-30,2.0
92,1131,2023-12-18,
92,1207,2023-12-25,
92,490,2023-12-27,5.0
92,804,2023-12-18,
92,212,2023-12-22,5.0
92,686,2023-11-17,2.0
92,523,2023-12-28,
92,895,2023-12-26,1.0
92,231,2023-12-26,5.0
92,1177,2023-12-26,2.0
92,82,2023-12-08,
92,224,2023-11-14,2.0
92,560,2023-12-17,4.0
92,429,2023-12-26,
92,1247,2023-12-08,5.0
92,995,2023-12-01,1.0
92,642,2023-11-30,5.0
92,1,2023-11-29,5.0
92,923,2023-12-02,
92,603,2023-12-17,5.0
92,1040,2023-12-08,2.0
92,456,2023-11-21,5.0
92,184,2023-11-25,1.0
92,519,2023-12-18,5.0
92,370,2023-11-17,5.0
92,526,2023-11-28,3.0
92,897,2023-12-25,5.0
92,830,2023-12-05,1.0
92,165,2023-12-08,5.0
92,16,2023-11-18,4.0
92,11,2023-11-27,
92,893,2023-12-25,5.0
92,344,2023-12-06,3.0
92,656,2023-12-29,4.0
92,1151,2023-12-18,3.0
92,1024,2023-11-19,
93,780,2023-12-16,1.0
93,513,2023-12-28,5.0
93,41,2023-11-22,5.0
93,127,2023-12-23,5.0
93,922,2023-11-23,2.0
93,756,2023-12-25,
93,1213,2023-12-04,5.0
93,64,2023-12-12,
93,1171,2023-12-19,2.0
93,712,2023-12-29,3.0
93,934,2023-12-31,5.0
93,490,2023-12-29,4.0
93,1186,2023-12-25,3.0
93,1046,2023-11-22,2.0
93,892,2023-12-08,
93,963,2023-11-18,4.0
93,330,2023-11-25,
93,267,2023-12-19,3.0
93,180,2023-11-23,5.0
93,841,2023-12-24,5.0
93,228,2023-12-31,
93,564,2023-12-27,2.0
93,304,2023-12-25,5.0
93,1189,2023-12-01,
93,790,2023-12-20,
93,1157,2023-12-25,
93,504,2023-12-25,5.0
93,561,2023-12-15,
93,605,2023-11-20,5.0
93,496,2023-12-27,5.0
93,1267,2023-11-30,4.0
93,60,2023-12-28,4.0
93,1201,2023-11-29,4.0
93,259,2023-12-01,5.0
93,698,2023-11-21,
93,982,2023-11-27,5.0
93,1054,2023-11-29,5.0
93,690,2023-12-21,
93,265,2023-12-13,4.0
94,346,2023-12-13,3.0
94,1272,2023-12-21,5.0
94,524,2023-12-09,
94,1022,2023-11-28,5.0
94,207,2023-12-26,5.0
94,714,2023-11-24,
94,526,2023-12-11,5.0
94,1083,2023-12-21,5.0
94,984,2023-11-20,3.0
94,1253,2023-11-19,
94,10,2023-12-02,5.0
94,895,2023-12-28,
94,769,2023-12-25,5.0
94,799,2024-01-02,5.0
94,81,2023-12-19,
94,7,2023-11-25,4.0
94,596,2023-12-13,4.0
94,1250,2023-12-05,5.0
94,608,2023-12-24,3.0
94,1127,2023-12-16,1.0
94,1048,2023-12-28,4.0
94,87,2023-12-14,4.0
94,1050,2023-12-20,
94,342,2023-11-20,5.0
94,501,2023-12-22,
94,579,2023-12-26,4.0
94,994,2023-11-23,2.0
94,354,2023-12-15,1.0
94,1165,2023-12-12,4.0
94,908,2023-12-13,3.0
94,407,2023-12-22,
94,216,2023-12-01,1.0
94,508,2023-12-22,
94,819,2023-11-20,5.0
94,595,2023-12-28,5.0
94,818,2023-11-28,4.0
94,1006,2023-12-08,5.0
94,101,2023-12-13,
94,449,2023-12-10,
95,241,2023-12-12,
95,340,2023-12-07,4.0
95,379,2023-12-12,
95,296,2023-12-09,5.0
95,1124,2023-12-17,4.0
95,61,2023-12-15,5.0
95,442,2023-12-27,4.0
95,8,2023-11-30,
95,220,2023-11-20,
95,1145,2023-12-06,
95,636,2023-11-23,1.0
95,1214,2023-12-29,4.0
95,174,2023-12-06,5.0
95,974,2023-11-20,
95,103,2023-12-09,3.0
95,543,2023-12-28,
95,278,2023-11-29,
95,300,2023-12-31,3.0
95,179,2023-11-29,
95,542,2023-12-23,5.0
95,152,2023-12-09,5.0
95,219,2023-12-28,5.0
95,90,2023-12-14,5.0
95,811,2023-11-19,5.0
95,417,2023-12-06,5.0
95,292,2023-11-19,5.0
95,1269,2023-12-26,4.0
95,609,2023-12-30,
95,121,2023-12-24,5.0
95,1146,2023-12-12,
95,667,2023-12-15,5.0
95,68,2023-12-01,3.0
95,454,2024-01-03,5.0
95,852,2023-12-07,
95,64,2023-12-10,
95,231,2023-12-16,
95,455,2023-12-04,5.0
95,958,2023-12-11,3.0
95,1182,2023-12-16,4.0
95,532,2023-12-04,2.0
95,94,2023-11-30,4.0
95,473,2023-12-09,4.0
95,834,2023-12-05,5.0
95,1300,2023-12-11,
95,1220,2023-12-30,1.0
95,860,2023-11-22,
95,412,2023-12-30,4.0
95,621,2023-12-27,1.0
96,1168,2023-12-07,4.0
96,160,2023-12-27,5.0
96,100,2023-12-19,
96,2,2023-12-05,2.0
96,133,2023-12-07,4.0
96,959,2023-12-19,
96,234,2023-12-20,3.0
96,569,2023-12-19,
96,427,2024-01-02,
96,858,2024-01-08,2.0
96,841,2023-12-15,5.0
96,769,2023-12-30,5.0
96,638,2023-12-12,3.0
96,145,2023-12-23,
96,51,2023-12-15,
96,729,2024-01-09,3.0
96,286,2023-12-31,2.0
96,939,2023-12-22,5.0
96,765,2023-12-21,
96,1205,2023-12-31,5.0
96,369,2024-01-04,5.0
96,498,2023-12-30,3.0
96,1299,2024-01-06,1.0
96,236,2023-12-16,5.0
96,601,2023-12-29,4.0
96,463,2023-12-29,5.0
96,994,2023-12-21,5.0
96,970,2023-12-03,5.0
96,406,2024-01-02,5.0
96,1156,2023-12-27,4.0
96,613,2023-12-30,2.0
96,791,2023-12-11,5.0
96,1039,2023-12-21,5.0
96,598,2023-12-02,
96,869,2023-12-15,1.0
96,389,2023-12-02,5.0
96,706,2023-11-29,3.0
96,1257,2023-12-05,
96,758,2024-01-07,1.0
96,773,2023-12-14,4.0
96,793,2023-12-13,2.0
96,135,2023-12-19,5.0
96,1099,2023-12-02,
97,1221,2023-11-29,5.0
97,486,2023-12-31,
97,887,2023-12-15,5.0
97,876,2023-12-21,5.0
97,225,2024-01-06,4.0
97,1003,2023-12-05,5.0
97,945,2023-12-10,2.0
97,405,2023-12-23,3.0
97,193,2023-12-03,
97,230,2023-12-30,5.0
97,1289,2023-12-28,
97,78,2023-12-31,
97,603,2023-11-30,2.0
97,1048,2023-12-22,
97,886,2023-12-09,
97,103,2024-01-06,4.0
97,1252,2024-01-05,5.0
97,640,2024-01-05,4.0
97,1337,2023-12-06,4.0
97,36,2023-12-28,2.0
97,385,2023-12-27,
97,992,2023-11-26,
97,1245,2023-12-02,3.0
97,594,2023-12-16,5.0
97,57,2023-12-28,
97,1218,2023-12-01,4.0
97,488,2023-11-25,3.0
97,577,2023-12-23,5.0
97,573,2024-01-08,
97,1040,2023-12-30,5.0
97,977,2023-12-21,
97,1153,2023-12-30,5.0
97,106,2023-11-27,5.0
97,723,2023-12-30,2.0
97,844,2024-01-05,5.0
97,1277,2024-01-07,
97,189,2023-12-17,4.0
97,705,2023-12-22,4.0
97,1133,2023-12-23,5.0
97,625,2023-11-25,4.0
97,897,2023-12-09,
97,915,2023-12-08,5.0
97,38,2023-11-27,3.0
98,540,2024-01-02,5.0
98,1233,2023-12-30,4.0
98,716,2023-12-16,5.0
98,1231,2023-12-23,2.0
98,367,2023-12-20,5.0
98,764,2024-01-04,3.0
98,443,2023-12-19,
98,635,2023-12-22,5.0
98,165,2023-12-19,5.0
98,818,2023-12-26,4.0
98,1088,2024-01-08,5.0
98,790,2023-12-08,5.0
98,392,2023-12-19,3.0
98,1111,2024-01-05,
98,710,2023-12-11,5.0
98,188,2023-12-31,3.0
98,1354,2023-12-15,
98,616,2023-12-19,
98,1254,2023-12-18,2.0
98,345,2023-12-29,3.0
98,1326,2023-12-14,5.0
98,1271,2023-12-21,
98,120,2023-12-03,
98,421,2023-12-03,4.0
98,1189,2024-01-07,4.0
98,881,2023-12-16,5.0
98,665,2023-12-24,4.0
98,324,2023-12-25,5.0
98,454,2023-12-28,
98,11,2024-01-02,4.0
98,791,2023-12-19,2.0
99,1194,2023-12-02,4.0
99,1365,2024-01-06,5.0
99,472,2023-12-06,5.0
99,45,2023-12-07,3.0
99,589,2024-01-11,4.0
99,594,2023-12-01,5.0
99,658,2024-01-02,
99,1116,2023-11-30,5.0
99,1324,2024-01-09,4.0
99,860,2024-01-04,
99,746,2023-12-22,
99,449,2023-12-12,5.0
99,638,2024-01-07,
99,229,2024-01-08,4.0
99,1279,2024-01-08,2.0
99,535,2024-01-02,
99,798,2023-11-28,
99,846,2023-12-20,
99,1326,2024-01-09,2.0
99,147,2023-12-31,4.0
99,102,2023-12-15,
99,349,2023-12-12,
99,188,2023-12-20,3.0
99,436,2023-12-20,5.0
99,1130,2024-01-02,5.0
99,769,2023-12-16,5.0
99,726,2023-12-10,
99,580,2023-12-23,1.0
99,59,2023-12-12,
99,500,2023-11-29,4.0
99,507,2023-12-31,
99,960,2023-12-06,
99,1018,2023-12-30,3.0
99,226,2023-12-14,
99,911,2023-12-01,5.0
99,331,2023-12-25,4.0
99,542,2023-12-23,4.0
99,1307,2024-01-09,1.0
99,1193,2023-12-08,3.0
99,681,2023-12-25,5.0
99,808,2023-12-29,
99,91,2023-12-11,
99,361,2023-12-13,
99,1210,2023-12-22,2.0
99,207,2024-01-11,4.0
99,1282,2023-12-22,4.0
99,404,2023-12-30,5.0
100,1307,2023-11-28,5.0
100,203,2023-12-26,4.0
100,175,2023-12-27,4.0
100,1347,2023-12-11,
100,662,2023-12-03,3.0
100,456,2023-12-25,4.0
100,213,2023-12-23,
100,1326,2023-11-30,5.0
100,12,2023-12-14,
100,211,2023-12-01,4.0
100,861,2024-01-04,
100,1238,2024-01-04,2.0
100,1257,2023-12-07,3.0
100,77,2023-12-30,5.0
100,553,2024-01-01,5.0
100,841,2023-12-08,5.0
100,977,2023-12-03,2.0
100,401,2023-12-26,4.0
100,755,2023-11-29,5.0
100,544,2023-12-29,4.0
100,91,2023-12-18,1.0
100,80,2023-12-07,5.0
100,454,2023-12-16,4.0
100,274,2023-12-26,5.0
100,261,2023-12-29,4.0
100,121,2023-11-30,3.0
100,620,2024-01-05,
100,483,2023-12-02,2.0
100,666,2024-01-08,5.0
100,1338,2023-12-09,3.0
100,1011,2024-01-01,
100,1126,2023-12-01,5.0
100,724,2023-12-10,5.0
100,291,2024-01-03,5.0
100,138,2023-12-06,3.0
101,3,2023-12-26,2.0
101,47,2024-01-06,3.0
101,824,2023-12-30,5.0
101,315,2024-01-12,5.0
101,203,2023-11-30,5.0
101,1162,2024-01-05,5.0
101,307,2024-01-03,5.0
101,710,2023-12-11,
101,1284,2023-12-04,4.0
101,53,2023-12-03,4.0
101,732,2023-12-30,
101,830,2023-12-27,
101,1235,2024-01-09,3.0
101,10,2023-12-13,5.0
101,715,2024-01-13,
101,553,2023-12-15,4.0
101,1391,2023-12-15,5.0
101,301,2023-12-25,4.0
101,1290,2024-01-13,5.0
101,971,2023-12-04,
101,1023,2023-12-07,5.0
101,1336,2023-12-25,3.0
101,1022,2024-01-08,5.0
101,785,2023-12-30,5.0
101,107,2023-12-01,5.0
101,554,2023-12-07,
101,881,2023-12-01,3.0
101,143,2023-12-28,5.0
101,867,2024-01-05,
101,145,2023-12-24,5.0
101,314,2023-12-09,5.0
102,188,2023-12-05,4.0
102,247,2023-12-27,2.0
102,687,2023-12-18,4.0
102,191,2023-11-30,5.0
102,1017,2023-12-20,4.0
102,915,2023-12-02,4.0
102,1330,2024-01-01,5.0
102,31,2023-12-31,4.0
102,1009,2023-12-13,4.0
102,1275,2023-12-18,
102,1221,2023-12-27,5.0
102,577,2023-12-08,
102,916,2023-12-19,4.0
102,1356,2023-12-22,4.0
102,258,2024-01-03,
102,1114,2024-01-10,4.0
102,980,2023-12-17,5.0
102,1124,2023-12-13,2.0
102,1178,2024-01-11,
102,868,2024-01-12,3.0
102,1144,2023-12-26,4.0
102,29,2023-12-25,5.0
102,613,2024-01-10,5.0
102,668,2023-12-25,2.0
102,896,2023-12-03,2.0
102,324,2023-12-06,1.0
102,723,2023-12-12,
102,1333,2023-12-13,5.0
102,1012,2023-12-05,3.0
102,1058,2023-12-11,
102,421,2023-12-15,
102,545,2024-01-12,
102,351,2023-12-24,
102,1101,2023-12-15,5.0
102,1365,2023-12-31,4.0
102,1390,2024-01-03,5.0
102,1024,2024-01-14,1.0
102,527,2023-12-14,4.0
102,729,2023-12-17,
102,148,2023-12-16,4.0
102,968,2023-12-18,5.0
102,79,2023-12-06,5.0
102,1371,2024-01-03,3.0
102,251,2023-11-30,2.0
102,4,2023-12-13,5.0
102,612,2023-12-12,5.0
102,655,2023-12-06,5.0
102,39,2023-12-19,3.0
102,1197,2023-12-07,5.0
102,46,2023-12-31,4.0
103,1110,2024-01-02,
103,699,2023-12-02,
103,504,2024-01-04,5.0
103,145,2023-12-09,2.0
103,1347,2023-12-04,5.0
103,433,2023-12-29,
103,286,2023-12-28,3.0
103,78,2024-01-15,5.0
103,679,2023-12-08,3.0
103,530,2024-01-14,4.0
103,1025,2024-01-05,5.0
103,106,2023-12-31,4.0
103,21,2024-01-16,2.0
103,869,2023-12-06,
103,1360,2024-01-07,5.0
103,444,2023-12-25,3.0
103,96,2024-01-07,2.0
103,1046,2023-12-07,1.0
103,399,2024-01-06,1.0
103,638,2023-12-29,4.0
103,7,2023-12-26,5.0
103,218,2023-12-25,4.0
103,1242,2023-12-17,
103,1308,2023-12-06,3.0
103,1425,2023-12-09,5.0
103,460,2023-12-12,5.0
103,792,2024-01-01,5.0
103,430,2024-01-09,4.0
103,1183,2023-12-29,5.0
103,1351,2024-01-15,
103,71,2023-12-07,5.0
103,939,2023-12-07,2.0
103,654,2024-01-14,
103,1384,2023-12-18,4.0
103,143,2023-12-09,5.0
103,884,2023-12-30,3.0
103,429,2024-01-13,3.0
103,1301,2024-01-12,2.0
103,818,2023-12-02,1.0
103,943,2023-12-11,5.0
103,577,2024-01-14,
103,186,2023-12-22,5.0
103,319,2024-01-02,5.0
103,1205,2023-12-29,5.0
103,813,2023-12-23,5.0
103,230,2023-12-13,5.0
103,1440,2023-12-05,
103,260,2024-01-02,4.0
103,85,2023-12-19,3.0
103,265,2023-12-04,
104,823,2023-12-30,
104,888,2023-12-06,
104,1152,2024-01-09,
104,181,2023-12-25,1.0
104,1390,2023-12-29,
104,215,2023-12-07,2.0
104,382,2023-12-22,5.0
104,373,2024-01-20,3.0
104,1097,2024-01-05,5.0
104,276,2024-01-03,
104,441,2023-12-24,5.0
104,684,2024-01-20,
104,1158,2023-12-28,5.0
104,921,2023-12-27,4.0
104,835,2023-12-28,2.0
104,683,2023-12-10,5.0
104,1220,2024-01-04,5.0
104,761,2024-01-13,2.0
104,699,2023-12-25,
104,51,2023-12-17,5.0
104,606,2024-01-13,
104,237,2023-12-30,4.0
104,782,2023-12-20,
104,510,2023-12-25,4.0
104,49,2023-12-09,4.0
104,1076,2024-01-15,5.0
104,277,2023-12-11,3.0
104,416,2024-01-18,5.0
104,1121,2023-12-22,
104,148,2023-12-25,
105,401,2023-12-08,2.0
105,122,2024-01-05,4.0
105,730,2024-01-10,
105,902,2024-01-15,5.0
105,1449,2024-01-15,5.0
105,821,2024-01-08,3.0
105,393,2024-01-03,5.0
105,65,2023-12-19,3.0
105,855,2023-12-18,5.0
105,419,2024-01-08,
105,307,2023-12-18,1.0
105,505,2023-12-19,5.0
105,1206,2023-12-18,5.0
105,1079,2024-01-17,2.0
105,310,2024-01-19,5.0
105,1439,2024-01-19,3.0
105,891,2023-12-18,3.0
105,399,2023-12-07,3.0
105,230,2024-01-01,3.0
105,897,2023-12-24,5.0
105,919,2023-12-12,4.0
105,1332,2024-01-18,
105,1300,2023-12-07,3.0
105,737,2023-12-31,
105,127,2024-01-02,3.0
105,22,2023-12-09,4.0
105,461,2024-01-07,3.0
105,546,2024-01-01,
105,647,2023-12-12,3.0
105,1254,2023-12-18,
105,1383,2023-12-11,5.0
105,91,2024-01-12,2.0
105,1387,2024-01-08,
105,815,2024-01-01,
105,669,2023-12-29,1.0
106,508,2023-12-17,5.0
106,242,2024-01-03,5.0
106,1469,2023-12-16,1.0
106,366,2024-01-08,5.0
106,1100,2024-01-16,1.0
106,1130,2023-12-22,2.0
106,824,2024-01-18,3.0
106,1050,2024-01-06,1.0
106,154,2024-01-01,4.0
106,329,2023-12-29,5.0
106,1414,2023-12-14,4.0
106,722,2023-12-29,5.0
106,390,2023-12-21,
106,915,2024-01-18,3.0
106,112,2023-12-11,1.0
106,715,2023-12-23,5.0
106,1068,2024-01-16,2.0
106,463,2023-12-20,4.0
106,982,2023-12-18,
106,1053,2024-01-08,2.0
106,353,2024-01-01,
106,71,2023-12-15,5.0
106,699,2023-12-26,
106,1313,2024-01-04,2.0
106,1320,2024-01-20,5.0
106,937,2024-01-04,5.0
106,1462,2024-01-22,4.0
106,1026,2023-12-18,2.0
106,1498,2024-01-02,
106,311,2024-01-22,5.0
106,560,2024-01-02,5.0
106,1369,2023-12-09,5.0
107,1033,2023-12-22,
107,1196,2023-12-28,
107,1332,2023-12-22,5.0
107,1397,2024-01-23,5.0
107,569,2023-12-29,1.0
107,716,2024-01-08,2.0
107,1281,2024-01-19,
107,960,2023-12-20,5.0
107,622,2024-01-17,5.0
107,473,2023-12-26,5.0
107,296,2023-12-14,1.0
107,1413,2024-01-03,
107,686,2024-01-01,5.0
107,579,2024-01-25,1.0
107,1005,2023-12-17,
107,1502,2024-01-15,3.0
107,601,2024-01-21,5.0
107,1127,2023-12-20,4.0
107,366,2023-12-24,2.0
107,764,2023-12-15,1.0
107,1068,2023-12-23,2.0
107,39,2023-12-12,5.0
107,1112,2023-12-19,5.0
107,29,2024-01-03,3.0
107,63,2023-12-31,1.0
107,1024,2024-01-18,
107,426,2023-12-12,
107,1066,2024-01-03,1.0
107,20,2023-12-24,5.0
107,404,2023-12-19,2.0
107,906,2023-12-26,
107,1446,2023-12-18,3.0
107,523,2023-12-30,2.0
107,1047,2024-01-12,2.0
108,970,2023-12-14,1.0
108,256,2023-12-29,4.0
108,842,2024-01-23,
108,530,2024-01-01,4.0
108,418,2024-01-02,3.0
108,258,2024-01-22,5.0
108,1072,2023-12-15,
108,542,2024-01-02,2.0
108,1016,2024-01-21,3.0
108,82,2023-12-26,5.0
108,645,2024-01-06,3.0
108,1004,2023-12-23,5.0
108,69,2024-01-02,
108,510,2024-01-15,5.0
108,249,2023-12-22,5.0
108,618,2024-01-25,5.0
108,1467,2024-01-04,5.0
108,1017,2024-01-24,
108,873,2023-12-20,4.0
108,303,2023-12-23,5.0
108,940,2023-12-20,4.0
108,983,2024-01-21,5.0
108,260,2023-12-27,
108,166,2024-01-20,
108,783,2024-01-14,5.0
108,257,2023-12-27,3.0
108,826,2023-12-14,5.0
108,965,2024-01-25,5.0
108,312,2024-01-12,5.0
108,767,2024-01-16,
108,772,2024-01-12,5.0
109,1523,2023-12-12,
109,1004,2024-01-26,5.0
109,991,2024-01-16,3.0
109,618,2024-01-09,2.0
109,149,2023-12-26,
109,1171,2024-01-24,5.0
109,767,2024-01-14,5.0
109,30,2024-01-01,
109,1074,2023-12-26,
109,1478,2023-12-25,5.0
109,1207,2024-01-13,5.0
109,812,2024-01-25,5.0
109,1154,2024-01-05,2.0
109,186,2023-12-25,1.0
109,327,2024-01-10,
109,1365,2024-01-22,3.0
109,1399,2024-01-15,4.0
109,1384,2023-12-26,2.0
109,1408,2024-01-12,5.0
109,1385,2024-01-13,
109,917,2023-12-19,5.0
109,1093,2024-01-25,
109,1411,2023-12-23,
109,944,2024-01-08,1.0
109,1057,2024-01-18,2.0
109,180,2024-01-10,
109,751,2023-12-18,
109,270,2023-12-26,5.0
109,344,2024-01-10,4.0
109,556,2023-12-24,
109,1284,2024-01-03,3.0
109,1147,2024-01-14,5.0
109,621,2023-12-24,5.0
109,1310,2024-01-16,5.0
109,300,2023-12-29,
109,228,2024-01-24,5.0
109,537,2024-01-05,
109,311,2023-12-28,5.0
109,652,2023-12-24,1.0
109,661,2024-01-11,5.0
109,810,2024-01-05,4.0
110,179,2024-01-19,5.0
110,1538,2023-12-23,5.0
110,491,2023-12-31,4.0
110,741,2024-01-14,3.0
110,525,2024-01-27,
110,496,2023-12-23,
110,1167,2023-12-25,
110,1432,2023-12-24,
110,26,2024-01-14,5.0
110,82,2023-12-20,5.0
110,36,2024-01-21,4.0
110,1328,2024-01-03,5.0
110,637,2023-12-31,3.0
110,43,2024-01-03,3.0
110,1307,2023-12-31,5.0
110,756,2023-12-14,4.0
110,607,2024-01-23,5.0
110,1082,2024-01-28,5.0
110,945,2024-01-06,5.0
110,12,2023-12-30,
110,1052,2024-01-12,5.0
110,1387,2023-12-24,4.0
110,1366,2023-12-29,2.0
110,900,2023-12-27,5.0
110,969,2024-01-13,1.0
110,726,2024-01-10,5.0
110,688,2024-01-15,5.0
110,23,2023-12-19,5.0
110,238,2024-01-25,5.0
110,1303,2024-01-14,1.0
110,633,2024-01-17,3.0
110,687,2023-12-14,4.0
110,967,2023-12-22,5.0
110,655,2024-01-22,
110,1110,2024-01-08,4.0
110,1486,2023-12-15,
110,1169,2024-01-13,4.0
110,346,2023-12-25,
110,912,2023-12-15,4.0
110,720,2023-12-14,
110,282,2024-01-03,4.0
110,170,2024-01-01,5.0
110,434,2024-01-03,4.0
110,929,2024-01-17,1.0
111,345,2024-02-02,
111,842,2023-12-19,
111,876,2024-01-15,
111,942,2023-12-30,5.0
111,1470,2024-01-06,5.0
111,1221,2023-12-26,4.0
111,1461,2024-02-01,5.0
111,1014,2023-12-27,3.0
111,1432,2023-12-22,1.0
111,671,2023-12-28,
111,718,2023-12-30,5.0
111,795,2023-12-20,5.0
111,1240,2023-12-30,4.0
111,857,2024-01-02,2.0
111,1131,2024-01-02,
111,816,2024-02-01,
111,242,2024-01-07,
111,497,2023-12-19,5.0
111,814,2024-01-03,5.0
111,177,2024-01-02,3.0
111,1536,2023-12-20,
111,788,2024-01-12,4.0
111,71,2023-12-23,
111,1092,2024-01-28,
111,1440,2024-01-10,5.0
111,568,2024-01-14,1.0
111,1478,2024-01-19,5.0
111,1543,2024-01-12,1.0
111,1585,2023-12-31,4.0
111,734,2024-01-30,
